GDYN,2019-08-21 00:00:00,2019-08-23 00:00:00,10.08,10.02,407,-24.42,0,-0.00595,1.000,0.679,0.700,0.800,1.000,0.500,0.500,1.000,1
GDYN,2019-08-29 00:00:00,2019-09-03 00:00:00,10.08,10.03,407,-20.35,0,-0.00496,1.000,0.747,0.700,0.800,1.000,0.300,0.500,1.000,1
GDYN,2019-09-12 00:00:00,2019-09-16 00:00:00,10.08,10.06,407,-9.16,0,-0.00223,1.000,0.229,0.900,0.800,0.506,1.000,0.500,1.000,2
GDYN,2019-10-11 00:00:00,2019-10-17 00:00:00,10.13,10.17,405,16.20,1,0.00395,1.000,0.500,0.900,0.800,1.000,1.000,0.500,1.000,3
GDYN,2019-11-05 00:00:00,2019-11-07 00:00:00,10.18,10.17,403,-4.99,0,-0.00122,1.000,0.767,0.900,0.800,1.000,0.300,0.500,1.000,2
GDYN,2019-11-08 00:00:00,2019-11-13 00:00:00,10.18,10.21,403,11.19,1,0.00273,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,3
GDYN,2019-11-14 00:00:00,2019-11-20 00:00:00,10.39,10.60,395,82.95,1,0.02021,1.000,0.492,0.700,0.800,0.802,1.000,0.500,1.000,3
GDYN,2019-11-26 00:00:00,2019-12-02 00:00:00,10.70,10.99,384,111.36,1,0.02710,1.000,0.854,0.700,0.800,0.922,0.300,0.500,1.000,2
GDYN,2020-01-09 00:00:00,2020-01-23 00:00:00,10.82,11.10,381,106.68,1,0.02588,1.000,1.000,0.900,0.800,1.000,1.000,0.500,1.000,8
GDYN,2020-02-05 00:00:00,2020-02-06 00:00:00,11.47,12.42,360,341.25,1,0.08264,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,1
GDYN,2020-02-07 00:00:00,2020-02-14 00:00:00,12.57,12.70,330,42.90,1,0.01034,1.000,0.667,0.700,0.800,1.000,1.000,0.500,1.000,4
GDYN,2020-05-07 00:00:00,2020-05-13 00:00:00,8.66,7.81,480,-408.00,0,-0.09815,1.000,1.000,0.700,0.800,1.000,0.500,0.000,1.000,3
GDYN,2020-05-18 00:00:00,2020-05-20 00:00:00,8.69,8.93,475,114.00,1,0.02762,1.000,0.983,0.300,0.800,1.000,0.700,0.500,1.000,1
VOXX,2019-07-22 00:00:00,2019-07-24 00:00:00,4.73,4.38,877,-310.08,0,-0.07475,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
VOXX,2019-10-25 00:00:00,2019-10-29 00:00:00,4.95,5.10,835,125.25,1,0.03030,1.000,0.450,0.700,0.800,1.000,0.500,0.500,1.000,1
VOXX,2020-01-10 00:00:00,2020-01-17 00:00:00,4.54,4.51,910,-27.30,0,-0.00661,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,4
VOXX,2020-04-08 00:00:00,2020-04-20 00:00:00,4.24,4.12,987,-118.44,0,-0.02830,1.000,0.433,0.700,0.800,1.000,1.000,0.000,1.000,6
VOXX,2020-04-24 00:00:00,2020-04-28 00:00:00,4.97,5.03,840,50.40,1,0.01207,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
SPT,2020-08-04 00:00:00,2020-08-06 00:00:00,28.84,29.42,121,69.94,1,0.02004,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,1
SPT,2020-08-17 00:00:00,2020-08-19 00:00:00,31.25,32.67,112,159.04,1,0.04544,1.000,0.663,0.700,0.500,1.000,0.700,0.500,1.000,1
CAN,2020-07-30 00:00:00,2020-08-04 00:00:00,2.55,2.74,1412,268.28,1,0.07451,1.000,0.438,0.700,0.800,1.000,0.500,0.500,1.000,2
CAN,2020-08-05 00:00:00,2020-08-07 00:00:00,2.74,2.54,1315,-263.00,0,-0.07299,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,1
CAN,2020-11-05 00:00:00,2020-11-10 00:00:00,2.21,2.47,1627,423.02,1,0.11765,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
CAN,2020-11-27 00:00:00,2020-12-02 00:00:00,5.90,4.22,632,-1061.76,0,-0.28475,1.000,0.567,0.700,0.800,1.000,0.700,0.500,1.000,2
PRTH,2020-10-08 00:00:00,2020-10-13 00:00:00,3.00,3.02,1267,25.34,1,0.00667,1.000,0.833,0.900,0.800,1.000,0.300,0.500,1.000,2
PRTH,2020-11-13 00:00:00,2020-11-17 00:00:00,3.00,3.29,1267,367.43,1,0.09667,1.000,0.772,0.900,0.800,0.590,1.000,0.500,0.500,1
PRTH,2020-11-27 00:00:00,2020-12-01 00:00:00,4.57,6.18,854,1377.75,1,0.35302,1.000,0.500,0.700,0.800,1.000,0.500,0.500,1.000,2
PRTH,2020-12-02 00:00:00,2020-12-03 00:00:00,5.90,6.30,678,274.59,1,0.06864,1.000,0.817,0.700,0.800,1.000,0.700,0.500,1.000,1
INOD,2020-08-13 00:00:00,2020-08-19 00:00:00,1.55,1.78,2577,590.87,1,0.14793,1.000,0.695,0.700,0.800,0.500,1.000,0.500,1.000,4
INOD,2020-08-20 00:00:00,2020-08-26 00:00:00,2.17,1.90,1860,-500.21,0,-0.12393,1.000,0.424,0.700,0.800,1.000,1.000,0.500,1.000,4
INOD,2020-08-27 00:00:00,2020-09-02 00:00:00,1.91,2.16,2095,523.75,1,0.13089,1.000,0.857,0.700,0.800,1.000,0.300,0.500,1.000,3
INOD,2020-09-29 00:00:00,2020-10-02 00:00:00,2.32,3.01,1740,1200.60,1,0.29741,1.000,0.833,0.900,0.800,1.000,1.000,0.500,1.000,2
INOD,2020-10-08 00:00:00,2020-10-13 00:00:00,3.24,3.05,1273,-241.87,0,-0.05864,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
INOD,2020-11-24 00:00:00,2020-12-03 00:00:00,4.02,5.37,1037,1399.95,1,0.33582,1.000,1.000,0.700,0.800,0.901,0.300,0.500,1.000,6
ADEA,2020-07-30 00:00:00,2020-08-04 00:00:00,7.14,7.38,599,144.72,1,0.03384,1.000,0.438,0.700,0.800,1.000,0.700,0.500,1.000,2
ADEA,2020-10-13 00:00:00,2020-10-15 00:00:00,5.10,4.85,842,-214.72,0,-0.04997,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
ADEA,2020-11-05 00:00:00,2020-11-09 00:00:00,4.99,5.44,858,392.88,1,0.09185,1.000,0.983,0.700,0.800,1.000,0.500,0.500,1.000,2
MX,2020-07-29 00:00:00,2020-08-03 00:00:00,10.64,11.63,405,402.69,1,0.09345,1.000,1.000,0.700,0.800,0.794,0.300,0.500,1.000,3
MX,2020-08-04 00:00:00,2020-08-07 00:00:00,11.82,12.20,367,139.46,1,0.03215,1.000,1.000,0.700,0.800,1.000,0.700,0.500,1.000,2
MX,2020-09-01 00:00:00,2020-09-03 00:00:00,12.55,12.95,346,138.40,1,0.03187,1.000,0.665,0.900,0.800,1.000,0.500,0.500,1.000,1
MX,2020-09-28 00:00:00,2020-09-30 00:00:00,13.60,13.77,321,54.57,1,0.01250,1.000,1.000,0.900,0.800,1.000,0.300,0.500,1.000,1
MX,2020-10-08 00:00:00,2020-10-15 00:00:00,14.56,14.00,299,-167.44,0,-0.03846,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,4
MX,2020-11-24 00:00:00,2020-12-03 00:00:00,14.30,14.35,304,15.20,1,0.00350,1.000,1.000,0.900,0.800,0.901,0.500,0.500,1.000,6
KN,2020-08-04 00:00:00,2020-08-07 00:00:00,15.87,15.90,272,8.16,1,0.00189,1.000,0.434,0.700,0.800,1.000,0.500,0.500,1.000,2
KN,2020-10-08 00:00:00,2020-10-12 00:00:00,15.42,16.00,281,162.98,1,0.03761,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
KN,2020-10-14 00:00:00,2020-10-15 00:00:00,16.59,15.75,262,-219.35,0,-0.05046,1.000,0.467,0.700,0.800,1.000,0.500,0.500,1.000,1
KN,2020-12-02 00:00:00,2020-12-03 00:00:00,17.37,17.47,249,24.90,1,0.00576,1.000,0.983,0.700,0.800,1.000,0.500,0.500,1.000,1
BKSY,2020-07-20 00:00:00,2020-07-23 00:00:00,82.40,82.72,52,16.64,1,0.00388,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
BKSY,2020-09-25 00:00:00,2020-10-02 00:00:00,80.40,80.00,53,-21.20,0,-0.00498,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,4
BKSY,2020-11-27 00:00:00,2020-12-01 00:00:00,80.56,82.17,53,85.43,1,0.02001,1.000,0.750,0.700,0.800,1.000,1.000,0.500,1.000,2
BKSY,2020-12-02 00:00:00,2020-12-03 00:00:00,81.52,81.21,53,-16.54,0,-0.00383,1.000,0.717,0.700,0.800,1.000,0.700,0.500,1.000,1
GDYN,2020-08-14 00:00:00,2020-08-24 00:00:00,7.23,8.10,597,519.39,1,0.12033,1.000,0.518,0.700,0.800,0.708,0.700,0.500,1.000,5
GDYN,2020-08-27 00:00:00,2020-08-31 00:00:00,7.57,7.87,571,171.30,1,0.03963,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,1
GDYN,2020-10-08 00:00:00,2020-10-16 00:00:00,8.02,8.35,543,179.19,1,0.04115,1.000,0.767,0.700,0.800,1.000,0.500,0.500,1.000,5
GDYN,2020-11-27 00:00:00,2020-12-03 00:00:00,9.92,10.60,439,298.52,1,0.06855,1.000,0.717,0.700,0.800,1.000,0.500,0.500,1.000,4
VOXX,2020-09-25 00:00:00,2020-10-01 00:00:00,7.49,7.72,585,134.55,1,0.03071,1.000,0.483,0.700,0.800,1.000,0.700,0.500,1.000,3
VOXX,2020-10-08 00:00:00,2020-10-16 00:00:00,9.24,10.74,479,718.50,1,0.16234,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,5
AERG,2021-08-04 00:00:00,2021-08-09 00:00:00,0.74,0.92,4752,845.18,1,0.24035,1.000,0.970,0.700,0.800,0.868,0.300,0.500,1.000,3
AERG,2021-08-16 00:00:00,2021-08-17 00:00:00,1.47,1.27,2411,-478.93,0,-0.13513,1.000,0.444,0.700,0.800,1.000,1.000,0.500,1.000,1
AERG,2021-08-31 00:00:00,2021-09-02 00:00:00,1.66,1.66,2102,0.00,0,0.00000,1.000,0.736,0.700,0.800,0.995,0.300,0.500,1.000,1
AERG,2021-10-07 00:00:00,2021-10-12 00:00:00,1.78,2.19,1962,804.42,1,0.23034,1.000,0.792,0.900,0.800,0.740,0.300,0.500,1.000,2
AERG,2021-10-15 00:00:00,2021-10-18 00:00:00,2.47,3.11,1424,914.00,1,0.25986,1.000,0.417,0.700,0.800,1.000,0.700,0.500,1.000,1
AERG,2021-10-20 00:00:00,2021-10-22 00:00:00,2.38,2.49,1472,161.92,1,0.04622,1.000,0.433,0.700,0.800,1.000,0.700,0.500,1.000,1
AERG,2022-03-21 00:00:00,2022-03-28 00:00:00,2.40,2.42,1480,37.00,1,0.01042,1.000,0.617,0.700,0.800,1.000,0.700,0.500,1.000,4
ARRY,2021-08-16 00:00:00,2021-08-18 00:00:00,16.91,17.41,210,104.58,1,0.02945,1.000,0.422,0.700,0.800,1.000,0.700,0.500,1.000,1
ARRY,2021-10-14 00:00:00,2021-10-20 00:00:00,20.14,18.38,177,-311.22,0,-0.08730,1.000,0.883,0.700,0.500,1.000,0.500,0.500,1.000,4
ARRY,2021-10-29 00:00:00,2021-11-03 00:00:00,18.81,21.67,189,540.92,1,0.15215,1.000,1.000,0.900,0.500,1.000,0.500,0.500,1.000,2
ARRY,2021-11-16 00:00:00,2021-11-18 00:00:00,27.16,26.36,132,-105.60,0,-0.02946,1.000,0.800,0.700,0.500,1.000,0.500,0.500,1.000,1
ARRY,2022-03-22 00:00:00,2022-03-24 00:00:00,13.30,13.51,268,56.28,1,0.01579,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
API,2022-02-28 00:00:00,2022-03-03 00:00:00,11.03,11.26,322,74.06,1,0.02085,1.000,0.917,0.700,0.500,1.000,1.000,0.500,0.500,2
ARRXF,2021-07-14 00:00:00,2021-07-16 00:00:00,0.85,0.90,4209,203.60,1,0.05682,1.000,0.991,0.700,0.800,1.000,0.300,0.500,1.000,1
ARRXF,2021-07-22 00:00:00,2021-07-26 00:00:00,0.99,1.13,3646,523.54,1,0.14552,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
ARRXF,2021-08-03 00:00:00,2021-08-05 00:00:00,1.13,1.11,3209,-62.09,0,-0.01709,1.000,0.908,0.700,0.800,0.871,0.700,0.500,1.000,1
ARRXF,2021-08-16 00:00:00,2021-08-17 00:00:00,1.77,1.63,2055,-281.81,0,-0.07767,1.000,0.711,0.700,0.800,1.000,1.000,0.500,1.000,1
ARRXF,2021-11-04 00:00:00,2021-11-09 00:00:00,1.21,1.17,2976,-124.03,0,-0.03444,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,3
AEVA,2021-11-02 00:00:00,2021-11-09 00:00:00,40.80,45.07,88,375.53,1,0.10459,1.000,0.983,0.700,0.500,1.000,0.500,0.500,1.000,5
AEVA,2021-11-19 00:00:00,2021-11-22 00:00:00,41.45,50.18,87,759.31,1,0.21056,1.000,1.000,0.700,0.500,1.000,0.700,0.500,1.000,1
AEVA,2021-11-23 00:00:00,2021-11-26 00:00:00,50.45,48.00,72,-176.40,0,-0.04856,1.000,1.000,0.700,0.500,0.756,1.000,0.500,1.000,1
AEVA,2021-11-29 00:00:00,2021-12-01 00:00:00,49.55,50.83,73,93.08,1,0.02573,1.000,1.000,0.700,0.500,0.933,0.700,0.500,1.000,1
DDD,2021-11-03 00:00:00,2021-11-09 00:00:00,31.34,28.54,116,-324.62,0,-0.08929,1.000,0.850,0.700,0.500,1.000,0.500,0.500,1.000,4
MRAM,2021-08-25 00:00:00,2021-08-26 00:00:00,5.80,6.46,620,407.61,1,0.11335,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,1
MRAM,2021-08-30 00:00:00,2021-09-02 00:00:00,7.00,6.91,518,-46.62,0,-0.01286,1.000,0.436,0.700,0.800,1.000,1.000,0.500,1.000,2
MRAM,2021-11-04 00:00:00,2021-11-10 00:00:00,6.83,6.75,536,-42.88,0,-0.01171,1.000,0.733,0.700,0.800,1.000,0.500,0.500,1.000,3
MRAM,2021-11-16 00:00:00,2021-11-19 00:00:00,11.86,11.73,308,-40.04,0,-0.01096,1.000,0.683,0.700,0.800,1.000,1.000,0.500,1.000,2
YEXT,2021-10-29 00:00:00,2021-11-04 00:00:00,12.89,12.77,290,-34.80,0,-0.00931,1.000,0.500,0.700,0.800,1.000,0.500,0.500,1.000,3
YEXT,2021-12-28 00:00:00,2021-12-31 00:00:00,10.53,10.07,354,-162.84,0,-0.04368,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
OSPN,2021-09-23 00:00:00,2021-09-27 00:00:00,18.72,18.74,198,3.96,1,0.00107,1.000,1.000,0.700,0.800,1.000,0.700,0.500,0.500,1
OSPN,2021-10-14 00:00:00,2021-10-18 00:00:00,20.62,20.22,180,-72.00,0,-0.01940,1.000,0.933,0.700,0.800,1.000,0.300,0.500,1.000,1
OSPN,2021-12-22 00:00:00,2021-12-27 00:00:00,16.58,17.04,224,103.04,1,0.02774,1.000,0.933,0.700,0.800,1.000,1.000,0.500,0.500,1
ARRY,2022-08-12 00:00:00,2022-08-18 00:00:00,21.65,21.08,164,-93.48,0,-0.02633,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,3
ARRY,2022-11-11 00:00:00,2022-11-17 00:00:00,20.47,19.93,174,-93.96,0,-0.02638,1.000,0.767,0.700,0.500,1.000,0.700,0.500,1.000,3
API,2022-11-15 00:00:00,2022-11-17 00:00:00,3.83,3.25,927,-537.66,0,-0.15144,1.000,0.750,0.700,0.800,1.000,0.500,0.500,1.000,1
ARRXF,2022-07-15 00:00:00,2022-07-21 00:00:00,0.40,0.50,8725,881.23,1,0.25313,1.000,1.000,0.700,0.800,1.000,1.000,0.500,0.500,3
ARRXF,2022-08-12 00:00:00,2022-08-15 00:00:00,0.61,0.68,5756,439.41,1,0.12597,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
UPBD,2022-07-28 00:00:00,2022-08-02 00:00:00,19.61,20.91,184,237.98,1,0.06595,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,2
UPBD,2022-08-04 00:00:00,2022-08-09 00:00:00,24.31,25.63,149,196.65,1,0.05429,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,2
DDD,2022-07-28 00:00:00,2022-08-03 00:00:00,10.67,12.32,342,563.57,1,0.15444,1.000,0.433,0.700,0.800,1.000,0.500,0.500,1.000,4
DDD,2022-08-04 00:00:00,2022-08-09 00:00:00,12.40,11.59,298,-241.38,0,-0.06532,1.000,0.686,0.700,0.800,1.000,0.500,0.500,1.000,2
DDD,2022-11-14 00:00:00,2022-11-17 00:00:00,9.92,9.84,378,-30.24,0,-0.00806,1.000,0.850,0.700,0.800,1.000,0.700,0.500,1.000,2
MRAM,2022-08-02 00:00:00,2022-08-09 00:00:00,5.91,6.44,640,339.20,1,0.08968,1.000,0.430,0.700,0.800,1.000,0.500,0.500,1.000,4
MRAM,2022-08-15 00:00:00,2022-08-17 00:00:00,9.00,8.13,430,-372.17,0,-0.09617,1.000,0.805,0.700,0.800,1.000,1.000,0.500,1.000,2
MRAM,2022-11-08 00:00:00,2022-11-10 00:00:00,6.72,6.61,582,-64.02,0,-0.01637,1.000,0.500,0.700,0.800,1.000,0.500,0.500,1.000,1
MRAM,2022-11-11 00:00:00,2022-11-17 00:00:00,5.71,5.89,684,123.12,1,0.03152,1.000,0.800,0.700,0.800,1.000,0.700,0.500,1.000,3
YEXT,2022-10-05 00:00:00,2022-10-07 00:00:00,4.70,4.74,836,33.44,1,0.00851,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
OSPN,2022-10-24 00:00:00,2022-10-27 00:00:00,10.16,10.78,394,244.28,1,0.06102,1.000,0.567,0.700,0.800,1.000,0.500,0.500,1.000,2
OSPN,2022-11-08 00:00:00,2022-11-17 00:00:00,12.52,13.46,321,301.74,1,0.07508,1.000,1.000,0.700,0.800,1.000,0.700,0.500,1.000,6
MEI,2019-03-12 00:00:00,2019-03-19 00:00:00,27.53,27.25,127,-35.34,0,-0.01011,1.000,0.986,0.700,0.800,1.000,0.700,0.500,1.000,4
MEI,2019-07-01 00:00:00,2019-07-08 00:00:00,26.36,25.46,133,-119.82,0,-0.03418,1.000,0.933,0.700,0.800,1.000,0.500,0.500,1.000,3
MEI,2019-07-22 00:00:00,2019-07-29 00:00:00,26.15,27.56,134,189.09,1,0.05396,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,4
MEI,2019-10-25 00:00:00,2019-11-01 00:00:00,30.08,31.64,117,182.53,1,0.05187,1.000,1.000,0.900,0.800,1.000,0.500,0.641,1.000,5
MEI,2019-11-04 00:00:00,2019-11-12 00:00:00,32.45,33.87,109,154.92,1,0.04380,1.000,1.000,0.700,0.800,1.000,0.500,0.655,1.000,6
MEI,2019-11-13 00:00:00,2019-11-15 00:00:00,33.09,33.31,107,23.31,1,0.00658,1.000,1.000,0.700,0.800,1.000,0.300,0.686,1.000,1
MEI,2019-12-06 00:00:00,2019-12-20 00:00:00,35.47,36.55,100,108.01,1,0.03045,1.000,0.955,0.900,0.500,0.985,0.700,0.712,1.000,9
AXTI,2019-02-25 00:00:00,2019-02-27 00:00:00,4.38,4.37,816,-8.16,0,-0.00228,1.000,0.844,0.700,0.800,1.000,1.000,0.500,1.000,1
AXTI,2019-03-19 00:00:00,2019-03-22 00:00:00,4.45,4.37,806,-64.48,0,-0.01798,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
AXTI,2019-04-01 00:00:00,2019-04-03 00:00:00,4.50,5.05,796,436.66,1,0.12190,1.000,1.000,0.900,0.800,1.000,0.500,0.500,1.000,2
AXTI,2019-04-04 00:00:00,2019-04-09 00:00:00,4.92,4.81,734,-80.74,0,-0.02236,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
AXTI,2019-04-10 00:00:00,2019-04-15 00:00:00,4.79,4.78,753,-7.53,0,-0.00209,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
AXTI,2019-04-25 00:00:00,2019-04-29 00:00:00,5.15,5.60,701,315.45,1,0.08738,1.000,0.450,0.900,0.800,1.000,0.700,0.500,1.000,1
AXTI,2019-07-26 00:00:00,2019-07-30 00:00:00,4.37,4.13,826,-198.24,0,-0.05492,1.000,0.900,0.700,0.800,1.000,0.700,0.500,1.000,1
AXTI,2019-12-06 00:00:00,2019-12-12 00:00:00,3.13,3.45,1153,371.23,1,0.10287,1.000,1.000,0.700,0.800,0.985,0.700,0.500,1.000,4
AXTI,2019-12-16 00:00:00,2019-12-20 00:00:00,3.49,3.90,1037,430.05,1,0.11883,1.000,0.967,0.700,0.800,1.000,0.300,0.500,1.000,4
AXTI,2019-12-23 00:00:00,2019-12-30 00:00:00,3.97,4.05,919,73.52,1,0.02015,1.000,0.733,0.700,0.800,1.000,0.500,0.500,1.000,3
AXTI,2020-01-02 00:00:00,2020-01-08 00:00:00,4.36,4.42,841,50.46,1,0.01376,1.000,0.800,0.700,0.800,1.000,0.500,0.500,1.000,3
UIS,2019-10-29 00:00:00,2019-10-30 00:00:00,8.60,9.47,423,367.05,1,0.10090,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
UIS,2019-10-31 00:00:00,2019-11-05 00:00:00,9.89,11.33,370,533.66,1,0.14584,1.000,1.000,0.700,0.800,1.000,0.700,0.500,1.000,3
UIS,2019-11-06 00:00:00,2019-11-13 00:00:00,10.98,11.01,337,10.11,1,0.00273,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,4
UIS,2019-12-16 00:00:00,2019-12-19 00:00:00,12.00,11.92,308,-24.64,0,-0.00667,1.000,1.000,0.900,0.800,1.000,0.500,0.635,1.000,2
BAND,2019-02-25 00:00:00,2019-02-28 00:00:00,54.11,53.58,68,-36.04,0,-0.00979,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,2
BAND,2019-03-11 00:00:00,2019-03-22 00:00:00,61.97,68.66,59,394.71,1,0.10796,1.000,1.000,0.700,0.500,0.986,1.000,0.500,1.000,8
BAND,2019-07-12 00:00:00,2019-07-16 00:00:00,78.56,76.84,47,-80.84,0,-0.02189,1.000,1.000,0.700,0.500,1.000,0.300,0.500,1.000,1
WKEY,2019-03-11 00:00:00,2019-03-20 00:00:00,86.25,86.25,44,0.00,0,0.00000,1.000,1.000,0.700,0.800,0.986,0.300,0.500,1.000,6
WKEY,2019-07-23 00:00:00,2019-07-30 00:00:00,78.12,78.12,48,0.00,0,0.00000,0.800,1.000,0.700,0.800,1.000,1.000,0.500,1.000,4
CLFD,2019-02-25 00:00:00,2019-02-28 00:00:00,14.13,14.51,270,102.60,1,0.02689,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
CLFD,2019-03-11 00:00:00,2019-03-13 00:00:00,15.51,15.11,247,-98.80,0,-0.02579,1.000,1.000,0.700,0.800,0.986,0.300,0.500,1.000,1
CLFD,2019-04-18 00:00:00,2019-04-23 00:00:00,15.12,15.10,254,-5.08,0,-0.00132,1.000,0.721,0.700,0.800,1.000,0.300,0.500,1.000,1
CLFD,2019-07-03 00:00:00,2019-07-08 00:00:00,13.55,13.20,280,-98.00,0,-0.02583,1.000,0.783,0.700,0.800,1.000,1.000,0.500,0.500,1
CLFD,2019-10-24 00:00:00,2019-11-05 00:00:00,12.20,12.72,313,162.76,1,0.04262,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,7
CLFD,2019-11-26 00:00:00,2019-11-29 00:00:00,12.95,13.55,296,178.49,1,0.04657,1.000,0.837,0.700,0.800,0.922,0.500,0.500,1.000,2
CLFD,2019-12-09 00:00:00,2019-12-13 00:00:00,13.96,14.90,276,258.09,1,0.06699,1.000,0.750,0.700,0.800,1.000,0.300,0.500,1.000,4
CLFD,2019-12-16 00:00:00,2019-12-18 00:00:00,14.78,14.74,262,-10.48,0,-0.00271,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,1
INOD,2019-03-11 00:00:00,2019-03-13 00:00:00,1.48,1.48,2614,0.00,0,0.00000,1.000,1.000,0.700,0.800,0.986,0.300,0.500,1.000,1
INOD,2019-10-08 00:00:00,2019-10-10 00:00:00,1.31,1.34,2985,89.55,1,0.02290,1.000,1.000,0.900,0.800,0.879,0.700,0.500,1.000,1
INOD,2019-10-14 00:00:00,2019-10-17 00:00:00,1.38,1.38,2838,0.00,0,0.00000,1.000,1.000,0.700,0.800,1.000,0.300,0.500,1.000,2
DAVA,2019-02-25 00:00:00,2019-02-28 00:00:00,24.40,27.50,162,502.20,1,0.12705,1.000,0.567,0.700,0.800,1.000,0.700,0.500,1.000,2
DAVA,2019-04-15 00:00:00,2019-04-18 00:00:00,27.72,31.23,145,508.64,1,0.12655,1.000,0.758,0.700,0.500,1.000,0.500,0.500,1.000,3
DAVA,2019-04-22 00:00:00,2019-04-26 00:00:00,29.67,32.35,137,367.16,1,0.09033,1.000,0.891,0.700,0.500,1.000,1.000,0.500,1.000,3
DAVA,2019-06-07 00:00:00,2019-06-11 00:00:00,37.81,39.09,108,138.24,1,0.03385,1.000,1.000,0.700,0.500,1.000,0.300,0.500,1.000,1
DAVA,2019-07-01 00:00:00,2019-07-05 00:00:00,41.00,40.50,100,-50.00,0,-0.01220,1.000,1.000,0.700,0.500,1.000,0.500,0.500,1.000,2
DAVA,2019-09-06 00:00:00,2019-09-09 00:00:00,37.33,35.66,110,-184.09,0,-0.04483,1.000,1.000,0.700,0.500,1.000,0.300,0.500,1.000,1
DAVA,2019-10-30 00:00:00,2019-11-01 00:00:00,43.50,40.34,95,-299.76,0,-0.07254,1.000,0.533,0.700,0.500,1.000,0.500,0.675,1.000,2
DAVA,2019-11-18 00:00:00,2019-11-21 00:00:00,44.06,44.73,93,62.31,1,0.01521,1.000,0.767,0.700,0.500,1.000,0.500,0.690,1.000,2
RDWR,2019-02-25 00:00:00,2019-02-27 00:00:00,25.59,25.03,162,-90.72,0,-0.02188,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,1
RDWR,2019-03-15 00:00:00,2019-03-22 00:00:00,25.80,26.18,160,60.80,1,0.01473,1.000,1.000,0.900,0.800,1.000,0.500,0.500,1.000,4
RDWR,2019-04-02 00:00:00,2019-04-04 00:00:00,26.32,26.23,157,-14.13,0,-0.00342,1.000,0.877,0.900,0.800,1.000,0.700,0.500,0.500,1
RDWR,2019-04-24 00:00:00,2019-04-26 00:00:00,26.66,26.69,155,4.65,1,0.00113,1.000,0.824,0.900,0.800,1.000,0.300,0.500,1.000,1
RDWR,2019-06-19 00:00:00,2019-06-25 00:00:00,24.72,24.74,167,3.34,1,0.00081,1.000,0.717,0.700,0.800,1.000,0.300,0.500,1.000,3
RDWR,2019-07-24 00:00:00,2019-07-29 00:00:00,24.84,25.31,166,78.02,1,0.01892,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,2
RDWR,2019-08-08 00:00:00,2019-08-14 00:00:00,26.15,25.65,158,-79.00,0,-0.01912,1.000,0.736,0.700,0.800,0.733,0.700,0.500,1.000,3
RDWR,2019-12-19 00:00:00,2019-12-26 00:00:00,24.46,25.47,169,171.42,1,0.04147,1.000,1.000,0.700,0.800,1.000,0.500,0.500,1.000,4
AEXAF,2019-02-25 00:00:00,2019-02-28 00:00:00,97.46,97.46,42,0.00,0,0.00000,0.800,1.000,0.900,0.800,1.000,0.300,0.500,1.000,2
